"V1","V2"
1.00645426450896,1.31667737949054
1.03839125434776,1.76781179662871
1.00636268238097,1.40685695485721
1.03056003987792,1.71838556648608
0.981501630958335,2.53112622531617
1.00418958138272,1.54303377238795
0.909355295908376,1.31177782369761
0.957109033116935,1.30361323368819
0.936180171806532,1.33408493545279
1.01079171821034,1.31923323648895
0.96918515118299,1.31576199877659
1.05340499565375,1.66867713550321
1.00694008295787,1.39546356270467
0.981399627149737,1.33977380230949
1.11343843324788,2.57690956009146
0.998885229851119,1.49474444206811
1.05223867861643,1.51718104268063
0.922079273929495,1.39004395123013
1.00826837316219,1.49452408474802
0.850316041653968,1.14511359220019
1.11510221405575,2.01580032585302
0.928930732274504,1.21849439301182
0.919360479430946,1.15843479399451
1.13330790126915,2.31257471835733
1.05147252393797,1.90128044937542
1.18721389167127,4.35801840212201
0.949197959303394,1.27603828712417
0.974767340707492,1.35133610175733
1.07683234626892,1.48368839560961
1.03760680539367,1.71447555397605
0.92721243125676,1.22034322681727
0.894069628585757,1.08424805738327
0.989208173448172,1.26225261003363
1.01934295803506,1.34680665545719
0.983892066286316,1.31268160874606
0.947310712304424,1.17284649115429
1.08883012374139,1.44950780557966
0.886585921069103,1.09843755041954
1.14952448373803,2.2782490849412
1.01423593875862,1.55031089404164
1.05224307774768,2.64093861220834
1.00102448953575,1.32212509074627
0.884014328367357,1.10636371449041
0.986754575116106,1.44429749454261
1.19808700639807,4.72063988140088
1.02475728018554,1.76214319804188
1.03842683240962,1.79443972228512
0.998949550060285,1.29298493752056
0.913625168033333,1.07239347074968
1.03378578860158,1.44813754135317
1.04061538587949,1.46253509086786
1.03184579014176,1.75771649244367
1.05773294151932,1.57299067970346
1.04713244311844,1.61754655204822
1.03133967973073,1.60311747023828
1.0753402724781,1.93145742803274
0.973526321310135,1.31858594180999
0.977509938409555,1.27887115256236
1.08241366011333,1.57655974775052
1.08526588734162,1.72367216945785
1.01496129869291,1.34897213397771
0.803456557991826,1.08905696785123
0.974313349218248,1.45131265029707
1.03228985640985,1.47084901824512
1.05567719955433,1.86554163600426
1.02039457288576,1.48376577157825
0.935284832550507,1.28465252348746
1.014186175128,1.46577333460513
0.915541263409258,1.1011461660396
1.07990974782285,1.81456910371236
1.05844472204284,1.729341789925
0.944632024583191,1.39389854203347
0.928177751812216,1.20398854888124
0.970410174594834,1.39579050817832
1.05321589988834,1.64399758149149
1.03446094343878,1.63472136569982
0.947419228320085,1.3298498816077
0.946046792631972,1.28622788616372
0.928944209825667,1.20765760555282
1.04776296348668,1.59269260651262
0.933787542520291,1.29286834111224
1.04667611202768,1.44610175121274
1.08036555375887,1.95299090307567
0.914581921227436,1.21808005345923
1.01406301028167,1.44516302132322
1.03188394764562,1.68699354491156
0.929570030436132,1.21479021950468
1.05939693040345,1.5259922636948
1.00169442537434,1.31111553783702
0.930737962414381,1.33773517384298
1.12464613745057,1.75604288862519
1.05800462839548,1.50368493036869
0.965735314925723,1.422996954246
1.0822002924919,2.35110133833286
0.865090866123085,1.13692921826057
0.960531704076221,1.27642295454652
0.914362066959946,1.17003981031607
1.04533249680078,1.38094650095512
1.06901370308547,1.44875974973741
1.00540688312267,1.83241071689822
1.03899705783836,1.47947825332728
0.980323065919964,1.42665089025163
1.08234292002017,1.56251691562208
1.0044706760346,2.59585082290636
1.03036628941486,1.56662774836677
0.899101232141054,1.19478545352494
1.03305007794561,1.33145054466186
1.0334176882893,1.46350864052784
0.871319222123284,1.09330178260321
1.05178267955164,1.91621569898241
1.03372255339155,1.59793779888505
1.04007531736533,1.34361705100824
1.01376467297717,1.4119959644928
0.974409598116581,1.29880301111728
0.977307918288719,1.84914709441557
1.04132532875207,1.62689696172826
0.867951954588363,1.1809672969499
0.990702490704462,1.36984791690465
0.979852355483987,1.35306662690056
0.993659760351257,1.36557802958354
1.11719846713335,1.68333542598664
1.01555486456949,1.45438215254753
0.90936317258923,1.0896189271108
1.05866050350821,1.66245503576688
0.958322431565162,1.34065780528815
1.01170802231738,1.39151775171719
1.11570238603406,4.17286747618732
1.0387097907542,1.55157496719577
0.957040363343764,1.27868337397853
0.980610023695942,1.42637836818643
1.00653072466141,1.39619873999098
0.958890559503839,1.26149146725891
1.15819130316579,2.52334723093137
0.94552055137029,1.24745085847209
1.0659239957802,1.48806362571736
1.10102874721736,2.94565056166217
0.994216621924564,1.48362759828957
0.780017540376299,0.912404593093137
1.11622360959899,3.53322698426226
0.976609628527129,1.66627893441551
0.998905781513609,1.37118646225929
0.939551515479498,1.17927795715992
0.915891766988744,1.16253899752316
0.880958159647417,1.25653237782078
0.969528577361747,1.28512833889329
1.02692587334264,1.6354033016481
1.05125133581698,1.75171539263822
1.03580599505356,1.51612007051099
0.90665569940133,1.18612119649708
1.02985313848151,1.51807639486036
1.01824678912371,1.52040240549718
0.984576236900711,1.51533673064816
1.04175599353523,1.4951727752149
1.02011512665276,1.44646916616994
1.00168745852257,1.59598886944141
0.997140634702296,1.28015260531991
0.895389858092536,1.12540007838265
1.14686823516217,3.62228874774612
1.03601301221639,2.26001975977586
0.896565850107005,1.20140149986331
0.901875282685416,1.3448073379687
1.03082382599296,1.44219779934316
1.00999996217176,1.50153174789953
1.01040950372538,1.63937687693806
1.08152762953943,1.69022578775193
0.920781261515384,1.15344063059318
1.11042838323029,1.84055860172484
0.913861543213975,1.1511259450981
0.963737817135078,1.2053377240312
0.937798157829817,1.40296861084218
1.11392824406134,1.85012793666888
1.01208827209647,1.36250935734164
1.15067365919346,3.66295475052055
1.11768943756584,1.48236307158402
1.01002112213576,2.05150003901471
1.06026584128774,1.58885576349123
0.974325738965514,1.33244615445782
1.13688288781854,2.56428855872422
1.04354665055904,1.45650596670604
1.04360496637101,1.42084453199594
0.979835589533046,1.2801638270366
1.07682477325808,1.52275018433271
1.01208939964854,1.29018785167775
0.939911586726952,1.20649900158282
0.955480039707679,1.42052736380597
0.992134768181533,1.37739927793226
0.985975860748986,1.28169460784726
0.973305741469882,1.34984806039611
1.06227833091803,2.11092165918367
1.01325163149709,1.32754851208504
1.01925810877639,1.84085079193254
0.963629083570715,1.34480352467295
1.1265778930888,1.57956899499229
0.886737672805566,1.14145711356358
0.959627331469645,1.45008955303947
1.1281105770835,3.26023290877328
0.991050500329058,1.26986432713469
0.981740503823901,1.24341850358563
1.07319750474581,1.52125176597969
0.940046789497409,1.26231965200024
0.985039685239935,1.34079116686984
1.01067028711437,1.30280213412483
0.943919149935126,1.37230000768601
0.99255270230654,1.28908334781315
1.02056297902475,1.37254536108486
0.976609113817648,1.25482998019404
0.961431228561007,1.40125268259789
1.02716706645907,1.43479070483218
1.13113624853988,3.81987409016943
0.977736338781599,1.41178661581302
1.08200510420049,1.65878098882137
0.972524438605401,1.51700770600408
1.08031756306689,1.63729918132178
0.958354194567152,1.21619183144599
0.943317875995411,1.39766454093715
0.961457259983245,1.36372817973391
1.09713078875353,1.98169957034772
1.15352633196385,2.60513771299303
1.20205419839388,3.80307578484231
0.987493432242381,1.33941826544084
1.02393312444595,1.44267464953082
1.01828313777592,1.46901872719076
0.996748610757198,1.98367720980141
1.02477103606524,1.34073785551401
0.929250706168968,1.2202052925498
0.958213246483552,1.20852510564455
0.970158416033611,1.45222252517285
1.02133583956995,1.46570330062767
1.07544179554611,1.67497756211217
1.01650675136496,1.52450695749757
1.09138851889766,1.63319626285093
1.02926980094737,1.65907635644932
0.988697094960666,1.35999012630629
1.00417343896072,1.70222332064204
0.982782042598461,1.3512399435548
0.922201425824281,1.28421475480034
1.07797392376662,1.79478918457048
0.925799773281191,1.39542492719429
1.03363518345206,1.70986725977111
1.00957989285387,1.45978422172686
1.03585718662455,1.7916623808127
1.07502759951197,1.64287814802223
1.00117923761953,1.33975498284428
0.998511346024401,1.51804368457602
0.879930414286697,1.13699453091027
1.04181448514057,1.59475293916274
1.11762966514443,1.60059564649573
1.04924376326343,1.81975479030452
1.03903088904899,1.5263969393144
1.07006672230776,1.68590242385228
0.981887374418879,1.25205948539626
1.13598466500709,3.96642912867348
0.911671394889528,1.27638175533386
0.975771735070797,1.29810224135559
0.990363267827379,1.55268182319624
0.926187722697203,1.18919212038544
0.93983481929998,1.30924564494919
1.00476337096506,1.6010184293338
0.7920685928555,0.922320851054191
0.90932300194568,1.14105071123545
0.962786740972381,1.38669767021008
0.917138941785361,1.71912882604572
1.05496643457349,1.58005361473119
1.08933819228829,2.28478946188292
1.13276694049435,3.70095620981015
0.984230222898463,1.45870442449767
1.00402841023859,1.73022414967886
0.989965026521723,1.25977343034064
1.00947764450438,1.44475702691267
1.05874140259371,1.58162904948384
0.976552695357971,1.42308250825054
1.08729955257671,1.6986687117797
0.974039592820431,1.26934966134154
1.04950211250556,1.47290007688099
1.06505105846968,1.57859267822218
1.07393969534263,1.81665434914623
0.945918555921557,1.34088525574195
1.10066611042579,1.96517188733866
1.10023122880482,1.84104352502099
1.0250804097883,1.36310947008234
1.02058916885582,1.59437378711228
1.00335047061811,1.66040712095867
1.03049673921939,1.50893037781357
1.00697375530443,1.4656984479769
0.942566599404021,1.21619130370341
0.803525115917734,0.896539790280773
0.999541162566683,1.43636132608987
1.13270365332669,2.11586091620728
0.977013589839002,1.2465976981917
0.8813608472518,1.30442671912218
0.912189634605813,1.18788255744172
1.07203579965969,1.55119583614285
0.935300522029605,1.24416844567902
1.10417679259224,1.63475172707719
1.11444189077919,1.91422934576667
1.00628874979406,1.40180150575872
1.03006588895215,1.52814887973023
1.01800638938777,1.7053605627948
1.02563395060932,1.43161232925544
0.965925334683906,1.30896280351935
1.0203481573619,1.45207729398885
1.06446816402199,1.64768954082715
1.09551573116368,1.69932935120812
0.992396118906293,1.27439139824698
1.11827470637442,3.51489912074052
0.822724409775596,1.04921580441967
0.986998190950939,1.37568372407286
0.989948771012721,1.38555820460762
1.06968875823989,1.66406652712259
1.06282638478374,1.61010882663378
1.07064250283736,1.60671180812234
1.0110131722328,1.58090148083205
1.02722082249696,2.31806447160651
1.06295439671515,1.59281072553795
