"500","1000","2000","4000","id"
-1.96469406322978,-1.92709662176997,-1.94236258295719,-1.98525434794024,1
-1.97463505623299,-1.96957239100816,-2.2231749929391,-1.96160160340266,2
-2.21450897184273,-1.84764696277425,-1.91276396276128,-2.01667721129232,3
-1.92542396001633,-2.10050709047199,-1.96361605431544,-1.96048368415818,4
-2.13283746076537,-1.91019523267412,-2.08073674575881,-1.94896191893178,5
-2.15193215817477,-1.91248723150275,-2.03697361408224,-2.03472606810139,6
-2.09565984556285,-2.08084464083146,-2.01682475582,-2.00355050609785,7
-1.88081726145661,-1.93824985213895,-1.97956151499734,-2.01046995625623,8
-1.96363375147118,-2.08480500316905,-1.90122733409981,-2.00248414327616,9
-2.13625554471238,-1.86073316151379,-1.85094159061732,-2.13814242099108,10
-2.0092604184892,-2.13618967469405,-2.07293725242462,-1.9984902767391,11
-2.10201557595626,-2.07215171144893,-2.06964534635532,-1.96429657957639,12
-2.18112724308586,-2.18077700094447,-1.92249439592572,-2.07907027022279,13
-2.09687462439628,-1.92509066198625,-1.94718671911256,-1.92148812786136,14
-2.01041430875908,-2.08447795334311,-2.04362402815485,-2.1639470841881,15
-2.0304256546058,-1.98888777153636,-2.03726157871561,-2.08871228011834,16
-2.07361973988445,-2.1019745657508,-2.07384227192249,-2.07697191723385,17
-2.18954919946977,-2.02403359130296,-2.06137997246249,-2.0046168589033,18
-1.878510287072,-2.10032512665986,-1.98065297752973,-1.97415378506721,19
-1.88750467318586,-1.82871241536801,-2.00700062565148,-2.11354168446655,20
-1.90486332382182,-2.1595316080024,-1.91714963983398,-2.01514144529431,21
-1.91866672274106,-1.8944556463138,-2.02297634269011,-2.00917324212833,22
-1.75135249552758,-2.13794530682193,-1.90031750924306,-2.01135341592071,23
-1.99587449634326,-2.14628132146637,-1.92464064692335,-1.99810513939393,24
-2.0713608703336,-1.95361615436722,-1.92299918437404,-2.02790817799195,25
-2.32713845972939,-1.90698751159451,-2.14352601617523,-2.07748173987972,26
-2.26913337970227,-2.05747984076952,-1.97084199684187,-1.95508018322312,27
-2.10353591508973,-2.00975619845434,-1.97798267229947,-1.99137486691926,28
-2.1684211716366,-2.01030377254111,-1.92649680334223,-2.06390486908601,29
-2.07769366063537,-1.97632354726096,-2.12744248539144,-2.01014041125629,30
-2.00601514559251,-2.10000261379701,-2.1305530223956,-1.92198700073139,31
-2.07883115739579,-1.89984159377767,-1.98124739922879,-2.05133966518501,32
-1.93004486961148,-2.06415379865108,-1.99721039418715,-2.00141004776387,33
-2.07300985204134,-2.0356987578009,-1.83879677883515,-2.02031587657022,34
-2.04177352986507,-1.77800789703567,-2.04688703293451,-2.05029869190951,35
-2.34354329266995,-1.96456458829505,-2.14620148321638,-2.02335894001104,36
-1.93704255055262,-1.86662694229236,-1.94014157051073,-2.06560717455707,37
-2.15180866302172,-1.93553820749537,-2.09478734760015,-1.99156808393377,38
-2.0165807752878,-2.24706146043893,-1.91152136772264,-2.0393051587364,39
-2.18313264280939,-1.94143217644398,-2.05691289204604,-2.04540275228198,40
-2.04691185630737,-1.8920937189719,-2.05721977723791,-2.11223271746477,41
-1.94659653996009,-1.92524584666421,-2.07167444931496,-2.02217758134476,42
-1.78261533273785,-2.00789096127903,-1.98854544481255,-1.98046078511708,43
-2.34893491040921,-1.89984916135907,-2.05647322103915,-1.93195250178674,44
-1.95950989774839,-1.91501180881852,-1.95067869884103,-2.15542268577409,45
-2.1780161573499,-1.99739143998513,-2.15999531229028,-1.97478706751488,46
-2.13986324706624,-2.09369164570053,-1.93073514992971,-2.03391037439184,47
-2.21394405952944,-2.0935710795712,-1.85630366819806,-2.01894956494763,48
-2.30404499366624,-2.04960551851137,-2.01522777633733,-1.95624187054903,49
-1.90301665741703,-1.99482343173715,-2.02268474388881,-2.03364783210895,50
-1.78266674836756,-1.8223762997567,-1.90234585604857,-2.07954915884536,51
-2.09271802641231,-2.07102286962765,-1.89626287202629,-2.03122472884994,52
-2.17273839336842,-1.99619448894209,-1.97486361766926,-2.0733726169922,53
-2.32268657235945,-1.86535292269547,-2.02604689843216,-1.89447659694326,54
-2.32836721762309,-2.02657330009915,-2.0293340896616,-1.99397680287201,55
-1.96807364924539,-2.0549113852681,-1.93833200646507,-2.012005456582,56
-1.91491647193132,-1.98845282063477,-1.99730484750825,-1.96747038179547,57
-2.02996767583818,-2.09113370458273,-2.08725676241381,-2.16156923676123,58
-1.86760174264187,-1.87273169917912,-2.11448173175601,-1.97908011940838,59
-2.16047518946093,-1.94102931136697,-1.91258031949941,-1.95662285742648,60
-2.06889434855596,-2.00216097506269,-1.87090154784818,-1.97270245181365,61
-1.87074839145918,-1.98429460688037,-1.97282105032879,-2.00135106955223,62
-2.14334468832882,-2.05920065578337,-1.95591001616879,-1.92399999998769,63
-2.07484886019081,-2.08449512587694,-2.0252837860855,-2.07226822502371,64
-1.94856486385181,-1.88252865224893,-1.93286894950455,-2.02897960863975,65
-2.15803980282791,-1.9694145611416,-1.86729191434306,-1.99109561479229,66
-2.04203903429527,-1.94822343129781,-1.88515709890409,-1.95486430348341,67
-1.97534599922008,-1.96748366535964,-2.08527020124118,-2.07837597301589,68
-2.10291715232829,-1.88607200401837,-2.11760292332843,-2.08433113176354,69
-2.08698413216887,-1.92690868680316,-1.83095759689851,-1.97969802629198,70
-2.01581851157062,-2.27289197679944,-2.17273919636761,-1.96951140235114,71
-2.0458346837207,-1.84297706880007,-2.09330927137135,-1.99358616183366,72
-1.86900967924609,-1.99162386838009,-1.83202645691843,-2.0285823266829,73
-2.02702488035058,-1.89605367772215,-2.10723678987842,-1.89089380815958,74
-1.76458334903442,-1.94262030912861,-2.01205542714451,-2.09833829015061,75
-2.08956107253489,-2.12994712695381,-1.97308264008229,-1.93119590833814,76
-2.25321888503055,-1.97472182908966,-1.99814970093859,-2.00375522191527,77
-2.14512414156745,-2.08650319180048,-2.00115918807112,-1.97427380666855,78
-2.04230779688528,-2.04640496174487,-2.01859006523713,-1.95866426489201,79
-2.19299648730578,-2.06352343368807,-2.03406658981372,-2.03452118608894,80
-1.94707197262187,-1.96678016834798,-1.96661165887849,-1.97757920177748,81
-2.01594435723306,-2.16646549235063,-2.02665458172814,-2.05181228875994,82
-2.20568758540139,-2.04393147412945,-2.10740438169603,-2.06570652100678,83
-2.62234597802336,-2.21082428107719,-2.02525881328863,-2.02708073946232,84
-2.30434463308959,-2.20764462829045,-1.97269092888371,-2.03976358678754,85
-1.99792321845387,-1.95612805927328,-2.0258254401311,-2.05250790027297,86
-1.90558746183641,-2.01422883969266,-1.92082620249392,-2.05927933719058,87
-2.04364895078763,-2.39622007082111,-2.07906160463215,-2.0691812701832,88
-1.874687702306,-2.13508041045407,-2.1584388362033,-2.10671926322465,89
-2.3593635657251,-2.01487877766375,-2.02689481737433,-2.01718102159084,90
-1.79266668282633,-1.81473322109712,-2.04240455315079,-2.12323589782701,91
-2.19963262149088,-2.1447381014262,-2.06203465077307,-2.03717455994959,92
-1.73133172216035,-2.03108949084724,-1.98178165926551,-1.85683654581671,93
-2.0904713759238,-2.18496343011838,-1.90238626456049,-1.97429827668604,94
-1.97401357398113,-2.05959176953233,-1.95650111006882,-2.07569551964902,95
-2.18534659991351,-1.95838459086986,-1.95324100684256,-2.0535984243786,96
-2.20785719891419,-2.05796161138122,-2.11340855174344,-2.05261955428436,97
-2.08737837173289,-2.00446801303411,-1.9859567907101,-2.09130179520508,98
-2.24891933160117,-1.97049791338276,-2.03350398327034,-2.05249590236367,99
-2.3487227130526,-2.04996772397406,-2.06289939481278,-1.98395896963406,100
-1.96843665716114,-1.9521485999739,-1.8947642102377,-2.03542880407219,101
-2.12153969596666,-2.07803848340707,-2.03297552891704,-1.99265832772185,102
-1.96469317318354,-2.15713449362208,-2.04081679734693,-1.99816068159081,103
-1.76012385513395,-2.29207879375554,-1.99965809004278,-2.04138178378003,104
-2.14472175542898,-1.9883169515349,-2.13789988785712,-1.96866870378678,105
-1.89443098393651,-2.03058745993661,-2.1674402227789,-2.0726006675516,106
-1.93725345661659,-2.04511588583918,-1.96892230888311,-2.14004399366749,107
-1.94254406651814,-1.94241355684847,-2.01482505694368,-2.02160049868193,108
-1.91782755335437,-1.91771664444527,-1.91898247195008,-2.00464608744149,109
-1.88311697666771,-2.05198763170516,-2.03702921041561,-1.93296987656135,110
-2.03650805558263,-2.00621986600677,-1.93281707292536,-2.01021311603125,111
-2.07986699335336,-2.03207906649146,-1.95664087369223,-1.97248049513113,112
-2.15852072651356,-1.98716873407424,-1.93527292614331,-2.10084533067396,113
-1.82091354897893,-1.90490743742741,-2.01247216682433,-2.01969937422349,114
-1.83794425509946,-2.0660563387523,-1.93727876744252,-2.08015065940091,115
-1.94530406621191,-2.12500011472915,-2.05797480836437,-2.05286373123805,116
-2.22212567347993,-1.96630560161746,-2.03048916983903,-1.98449833536173,117
