"","X500","X1000","X2000","X4000"
"avb_NNT",35.8450961482389,1.21726077958642,0.71868056662711,0.507395062918673
"avb_NNE",42.344591470867,1.83784670636975,1.07485064011376,0.743379110144261
"avb_EIN",32.9970805427242,1.0407796882701,0.618244367756344,0.438547664889331
